video_id,link,title,published_at_utc,published_date_wib,published_time_wib,channel_id,channel_title,channel_subscribers,view_count,like_count,comment_count,is_short
PW9w4Aky7qQ,https://www.youtube.com/watch?v=PW9w4Aky7qQ,indonesia berkabung ???? #gojek #gojekindonesia #jesus #jesuschrist #indonesia #prayer #viral,2025-08-29T05:22:21Z,8/29/2025,12:22:21,UC7y09WK09kalxZMrAGERBIg,SBWorship,1560,1670,13,0,TRUE
Ic4H6Nr4Gm0,https://www.youtube.com/watch?v=Ic4H6Nr4Gm0,Gagal Rapat karna Ojol #ojol #grab #gojek #prabowo #dprri #berita #indonesia #demo,2025-08-29T05:21:48Z,8/29/2025,12:21:48,UCNK8uVexzfOG6_tn_4Rf6Eg,Ruanghidup,322,3240,14,0,TRUE
OHL2UMb7Qhc,https://www.youtube.com/watch?v=OHL2UMb7Qhc,GOTO Pastikan Affan Kurniawan Mitra Gojek hingga Harga Emas Terbang,2025-08-29T05:20:00Z,8/29/2025,12:20:00,UCGN9JsnkvK05v2lnTI_-uGA,CNBC Indonesia,2860000,826,11,3,FALSE
B2RSlTDUhYc,https://www.youtube.com/watch?v=B2RSlTDUhYc,KAPOLRI MINTA MAAF RANTIS LINDAS OJOL ?? #polisi #ojol #gojek #grab #dpr,2025-08-29T05:19:45Z,8/29/2025,12:19:45,UCcyt3jSu-VRoGW1XimONYBA,Asyikin Aja Lagi ,13400,3416,12,7,TRUE
xMKJsoB3NmE,https://www.youtube.com/watch?v=xMKJsoB3NmE,Kapolri Minta Maaf pada Korban Demo #politics #ojol #demo #gojek,2025-08-29T05:19:28Z,8/29/2025,12:19:28,UCS33V3Z_yOcF9aWpn9dW6Dw,TV Andi,62500,5591,44,11,FALSE
8lzC98oTnuo,https://www.youtube.com/watch?v=8lzC98oTnuo,Ojol Affan Inna Lillahi Wa Inna ilaihi Rojiuun,2025-08-29T05:19:26Z,8/29/2025,12:19:26,UCBoIzXtc-7PkSfKdzGDrdEQ,yunies,107,1103,23,0,TRUE
GV0cMqBnq7g,https://www.youtube.com/watch?v=GV0cMqBnq7g,[BREAKING NEWS] Situasi Terkini di Depan Mako Brimob Kwitang & Pemakaman Karet Bivak | NTV,2025-08-29T05:14:36Z,8/29/2025,12:14:36,UCAMpZJJNQPZ6q7ZYKJV1igQ,Nusantara TV,807000,419906,2566,231,FALSE
j-BFirK1yHw,https://www.youtube.com/watch?v=j-BFirK1yHw,OJOL Tewas Terlindas Mobil Brimob ?????,2025-08-29T05:13:14Z,8/29/2025,12:13:14,UCbPRXRD0ZWmjAR8PMRd_JFQ,Bagi Berita,138,463,5,0,FALSE
HaPoJP7GKuc,https://www.youtube.com/watch?v=HaPoJP7GKuc,Suasana Pemakaman Affan Kurniawan Diiringi Isak Tangis Ribuan Ojol | iNews Terkini (29/8),2025-08-29T05:11:14Z,8/29/2025,12:11:14,UCoSkllfpgmFHtbVK835QaQg,Official iNews,9930000,16113,140,63,FALSE
ukGFoKGrTvE,https://www.youtube.com/watch?v=ukGFoKGrTvE,Momen Kapolri Minta Maaf & Peluk Ayah Pengemudi Ojol Yang Tewas Ditabrak Mobil Polisi | SAPA PAGI,2025-08-29T05:11:07Z,8/29/2025,12:11:07,UCBnWf7N-9CDhdJHfa9wOq5g,KompasTV Kupang,198000,42,3,0,FALSE
